,AAPL US Equity,AAPL US Equity,AAPL US Equity,AAPL US Equity,AAPL US Equity,NFLX US Equity,NFLX US Equity,NFLX US Equity,NFLX US Equity,NFLX US Equity,AMD US Equity,AMD US Equity,AMD US Equity,AMD US Equity,AMD US Equity,GE US Equity,GE US Equity,GE US Equity,GE US Equity,GE US Equity,OXY US Equity,OXY US Equity,OXY US Equity,OXY US Equity,OXY US Equity
,CLOSE,HIGH,LOW,OPEN,VOLUME,CLOSE,HIGH,LOW,OPEN,VOLUME,CLOSE,HIGH,LOW,OPEN,VOLUME,CLOSE,HIGH,LOW,OPEN,VOLUME,CLOSE,HIGH,LOW,OPEN,VOLUME
2020-06-29,90.445,90.54,87.825,88.35,33995216.0,447.24,447.53,432.29,445.15,1743158.0,50.28,50.28,48.42,50.06,10332015.0,54.4,54.4,52.04,52.8,1474522.5,17.86,18.01,17.34,17.85,3787160.0
2020-06-30,91.2,91.495,90.0,90.02,40396680.0,455.04,457.49,447.24,449.97,1712187.0,52.61,52.725,50.825,51.17,10123758.0,54.64,54.96,53.36,53.52,1958648.125,18.3,18.34,17.28,17.71,5107961.0
2020-07-01,91.0275,91.84,90.9775,91.2525,27955160.0,485.64,488.23,454.0,454.0,2780139.0,52.58,52.87,51.61,52.63,6636423.0,53.92,56.04,53.68,55.36,1827188.0,17.41,18.82,17.41,18.32,4405490.0
2020-07-02,91.0275,92.615,90.9425,91.97,29532024.0,476.89,492.11,475.55,485.64,1816614.0,52.34,53.19,52.06,53.06,6210368.0,54.56,56.32,54.48,54.8,1615745.125,17.78,18.63,17.615,18.0,4104663.0
2020-07-06,93.4625,93.9425,92.4675,92.4875,32666504.0,493.81,499.5,479.8,481.51,2216856.0,53.4,53.52,52.33,52.83,8409389.0,56.0,56.6,55.12,55.84,1841994.125,18.18,18.54,17.78,18.21,4029525.0
2020-07-07,93.1725,94.65,93.0575,93.885,28510204.0,493.16,504.82,490.83,497.57,1564850.0,52.93,54.17,52.865,53.36,7059095.0,54.08,54.92,54.0,54.88,1365887.5,17.15,17.92,17.14,17.9,4061210.0
2020-07-08,95.3425,95.3675,94.105,94.23,30153500.0,502.78,505.0,493.86,498.74,1576683.0,53.43,53.47,52.07,53.03,8167075.0,54.88,54.96,53.768,54.4,1466758.5,17.28,17.46,16.72,17.22,3032991.0
2020-07-09,95.6825,96.3175,94.675,96.25,30384956.0,507.76,510.0,495.78,508.71,1617030.0,57.255,57.58,53.33,53.55,17753340.0,52.64,54.6,52.64,54.32,1638816.5,16.28,17.25,16.26,17.2,4021609.0
2020-07-10,95.92,95.97,94.7125,95.5075,24919852.0,548.73,555.85,511.33,520.0,5151072.0,55.88,58.15,55.515,57.54,13055650.0,53.52,53.72,52.28,52.4,1534605.75,16.71,16.74,15.95,16.06,3077047.0
2020-07-13,95.4775,99.955,95.26,97.265,46256792.0,525.5,575.28,520.97,567.76,4483091.0,53.59,58.34,53.38,56.71,13286694.0,53.6,54.52,53.16,54.16,1608225.125,16.16,16.81,16.01,16.72,4469657.0
2020-07-14,97.0575,97.25,93.8825,94.875,43028780.0,524.88,525.5,491.0,517.12,3292718.0,54.72,54.85,52.26,53.65,13682053.0,55.04,55.12,52.6,53.2,1707788.0,16.68,16.755,15.76,15.95,2963701.0
2020-07-15,97.725,99.245,96.5,98.995,37793624.0,523.26,528.99,510.44,516.28,2132426.0,55.34,55.37,53.59,54.96,9427299.0,57.12,57.68,56.28,56.72,1811442.75,17.18,17.73,16.9,17.25,3520276.0
2020-07-16,96.5225,97.395,95.9125,96.56,27648368.0,527.39,535.52,504.6,526.74,5136745.0,54.92,55.14,53.74,54.71,7721745.0,56.4,57.44,55.96,56.48,1091620.25,17.01,17.395,16.595,16.9,2704169.0
2020-07-17,96.3275,97.1,95.85,97.0,28924488.0,492.99,503.59,484.14,495.0,5933799.0,55.04,55.8,54.68,55.3,6639980.0,56.56,57.16,55.848,56.56,1408781.625,16.28,17.35,16.17,17.04,3408092.0
2020-07-20,98.3575,98.48,96.0625,96.4,27542060.0,502.41,504.5,484.38,489.51,2707902.0,57.46,57.52,54.83,55.22,10077705.0,54.96,56.48,54.88,56.08,1093638.375,15.69,16.44,15.68,16.2,3120362.0
2020-07-21,97.0,99.25,96.7575,99.25,28915528.0,490.1,506.02,488.65,506.0,2160987.0,57.0,58.49,56.32,57.8,9420446.0,56.32,57.12,55.2,55.36,1901416.375,17.41,18.02,16.08,16.08,6709995.0
2020-07-22,97.2725,97.975,96.605,96.6925,21213388.0,489.82,497.14,487.27,492.24,1830650.0,61.79,61.995,56.97,57.08,24025504.0,56.48,56.68,55.24,55.76,1255658.125,16.95,17.13,16.65,17.12,2347011.0
2020-07-23,92.845,97.0775,92.0125,96.9725,50763612.0,477.58,491.9,472.17,491.9,2172216.0,59.57,62.33,58.64,61.7,20931321.0,56.32,56.92,55.76,56.48,1894328.375,16.82,17.07,16.57,16.71,2132455.0
2020-07-24,92.615,92.97,89.145,90.9075,44443524.0,480.45,487.05,467.64,468.08,1758989.0,69.4,69.94,64.05,64.11,41110075.0,54.88,56.88,54.56800000000001,56.16,1003544.875,16.74,17.27,16.64,16.82,1914137.0
2020-07-27,94.81,94.9025,93.485,93.715,32156328.0,495.65,496.87,482.44,484.52,2111846.0,68.97,71.62,67.8,69.38,23442778.0,53.68,54.792,53.52,54.56,1519022.375,16.7,16.9,16.42,16.67,2253613.0
2020-07-28,93.2525,94.54,93.25,94.2875,25743832.0,488.51,497.165,487.8,496.02,1445239.0,67.61,69.79,67.03,68.08,17825976.0,55.12,55.64,53.6,53.68,1633563.625,16.35,16.78,16.31,16.49,2218340.0
2020-07-29,95.04,95.23,93.7475,93.75,23163760.0,484.48,494.82,484.16,492.49,1851988.0,76.09,77.19,73.9,75.48,29154868.0,52.72,56.0,52.2,55.68,2746511.75,17.03,17.04,16.455,16.53,2589741.0
2020-07-30,96.19,96.2975,93.77,94.225,43756740.0,485.8,488.28,477.56,482.21,1377628.0,78.2,78.955,75.07,75.45,14925340.0,50.08,52.04,50.08,52.0,2314516.5,15.77,16.62,15.76,16.52,4466112.0
2020-07-31,106.26,106.415,100.84,102.875,99113100.0,488.88,494.79,484.5,488.52,1656840.0,77.43,78.96,75.36,78.75,15629372.0,48.56,50.16,48.0,50.0,2689619.75,15.74,15.84,15.41,15.72,2761691.0
2020-08-03,108.9375,111.625,107.9,108.25,71435320.0,498.62,503.09,490.24,491.83,1534047.0,77.67,78.5,77.07,78.19,8445618.0,48.88,49.48,48.16,48.96,1850362.5,15.25,15.73,15.11,15.73,3858058.0
2020-08-04,109.665,110.7825,108.4025,109.1375,39300056.0,509.64,510.33,499.09,500.0,1469143.0,85.04,85.805,78.01,78.08,26457567.0,49.12,49.6,48.8,48.88,1447557.625,15.74,15.99,15.13,15.2,3724451.0
2020-08-05,110.0625,110.3825,108.9075,109.4375,28843232.0,502.11,510.03,501.25,508.68,1143998.0,85.31,86.31,83.32,85.01,13188834.0,51.2,51.2,49.12,49.6,2570232.0,15.94,16.48,15.855,16.43,3717783.0
2020-08-06,113.9025,114.4125,110.11,110.4125,42303208.0,509.08,510.77,498.7,504.11,1163400.0,86.71,86.98,84.785,85.49,9825611.0,50.64,51.32,50.28,50.64,1397648.0,15.45,16.0,15.39,15.88,3150221.0
2020-08-07,111.1125,113.485,110.295,113.25,43586784.0,494.73,508.19,486.81,505.77,1498852.0,84.85,87.28,82.68,86.67,11526835.0,51.2,51.64,50.0,50.4,1805699.375,15.45,15.555,14.96,15.37,3717669.0
2020-08-10,112.7275,113.7725,110.0,112.515,44223588.0,483.38,497.35,478.65,493.35,1296486.0,82.24,85.15,79.34,85.06,11868058.0,53.36,53.56,51.12,51.2,2725473.125,16.48,16.48,15.62,15.67,4337204.0
2020-08-11,109.375,112.4625,109.1225,112.0,46260372.0,466.93,480.87,466.55,479.75,2291862.0,76.88,80.605,76.1,80.605,15302629.0,53.84,55.96,53.56,54.88,1962552.5,15.16,16.735,15.1,16.46,6019831.0
2020-08-12,113.01,113.275,110.3025,110.475,39238388.0,475.47,482.27,470.18,471.34,1669059.0,82.61,82.87,77.56,78.44,12808543.0,53.76,55.04,52.68,54.96,1402691.875,14.92,15.54,14.855,15.5,4549571.0
2020-08-13,115.01,116.035,113.93,114.5,40358228.0,481.33,484.41,476.48,478.58,1053662.0,81.84,84.01,81.54,82.97,8863048.0,52.8,54.0,52.72,52.72,1186603.5,14.6,15.24,14.545,14.92,6117643.0
2020-08-14,114.9075,114.9975,113.045,114.69,32435460.0,482.68,488.29,480.21,482.82,985553.0,81.3,83.22,80.885,81.8,6633781.0,53.28,53.76,51.84,52.16,1355914.625,14.64,14.715,14.36,14.5,3858553.0
2020-08-17,114.6075,116.07,113.9675,116.0,30079796.0,482.35,486.24,479.11,484.19,796487.0,82.42,83.06,81.555,82.05,6500690.0,51.76,53.44,51.64,53.36,1305878.625,13.91,14.5,13.74,14.49,4646927.0
2020-08-18,115.5625,116.0,114.0125,114.3625,25485036.0,491.87,495.3,482.89,484.12,1159807.0,81.66,82.86,81.04,82.84,7732337.0,51.52,52.48,51.32,52.0,976926.375,13.95,14.18,13.83,13.95,3101330.0
2020-08-19,115.7075,117.16,115.615,115.9925,35020968.0,484.53,494.46,483.5,493.87,1076208.0,81.09,81.85,80.46,81.84,6962686.0,51.04,52.52,50.84,51.52,1324243.75,13.82,14.115,13.76,13.9,3028137.0
2020-08-20,118.275,118.3875,115.75,115.75,30041664.0,497.9,498.94,484.08,484.99,1566917.0,82.77,82.84,79.12,79.67,7723017.0,50.16,51.0,49.72,50.64,1170251.75,13.4,13.71,13.255,13.52,3480130.0
2020-08-21,124.37,124.8625,119.25,119.515,73441748.0,492.31,498.05,490.48,497.0,1095476.0,83.81,84.41,82.23,83.28,9470119.0,50.48,51.04,49.92,50.0,1550843.625,13.16,13.42,12.94,13.39,4084526.0
2020-08-24,125.8575,128.78,123.9375,128.7775,76425436.0,488.81,501.0,483.39,495.3,1336611.0,83.08,85.33,82.56,84.55,7558632.0,53.04,53.12,50.4,50.8,1904984.375,13.62,13.72,13.03,13.13,3060778.0
2020-08-25,124.825,125.175,123.0525,124.7,43991208.0,490.58,492.47,485.13,488.36,1121876.0,86.35,86.62,82.36,83.34,8705051.0,52.72,53.52,51.84,53.2,1520209.75,13.51,14.03,13.31,13.78,2922238.0
2020-08-26,126.5225,126.9925,125.0875,126.245,37682412.0,547.53,549.0,492.4,492.4,4911997.0,86.02,87.72,85.2,86.99,8464134.0,51.84,52.88,51.56,52.8,1304468.75,12.96,13.465,12.95,13.4,3203445.0
2020-08-27,125.01,127.485,123.84,127.125,41275060.0,526.27,541.0,521.36,537.55,2304832.0,83.8,86.57,82.94,86.35,9174362.0,51.84,53.0,51.64,52.0,1540716.25,13.04,13.14,12.725,13.02,3402612.0
2020-08-28,124.8075,126.4375,124.58,126.0,61462756.0,523.89,539.0,522.0,532.0,1232125.0,85.55,86.04,84.25,84.32,8179021.0,52.88,52.92,51.8,52.0,1319328.625,13.13,13.22,12.89,12.96,2607178.0
2020-08-31,129.04,131.0,126.35,127.67,56690010.0,529.56,531.87,517.61,522.03,1551502.0,90.82,92.64,85.23,85.3,14194298.0,50.72,53.48,50.12,52.24,2950672.625,12.74,13.15,12.73,13.13,3576066.0
2020-09-01,134.18,134.8,130.55,132.91,35512356.0,556.55,557.27,532.45,532.58,2515270.0,92.18,92.46,90.19,92.02,9725940.0,49.52,51.2,49.24,50.24,2014362.125,12.48,12.62,12.33,12.59,3872753.0
2020-09-02,131.4,137.98,127.0,137.58,47535841.0,552.84,556.43,537.55,553.34,1828708.0,90.22,94.27,88.75,94.08,9732731.0,51.52,51.6,49.36,49.6,1852708.75,12.4,12.655,12.28,12.35,4118376.0
2020-09-03,120.88,128.84,120.5,126.97,66797024.0,525.75,553.64,521.48,545.0,2819277.0,82.54,88.47,81.6,87.78,17039213.0,50.56,53.12,50.24,51.36,2109222.875,12.59,12.9,12.38,12.41,4431799.0
2020-09-04,120.96,123.69,110.89,120.0,81902991.0,516.05,527.12,485.98,520.18,2227528.0,82.01,84.39,76.36,81.4,16622928.0,51.36,52.48,50.12,51.44,2095515.5,12.25,12.83,12.13,12.72,3912083.0
2020-09-08,112.82,118.98,112.68,113.74,56772924.0,507.02,522.0,495.11,498.28,1867312.0,78.69,81.87,78.0,78.0,9768063.0,49.12,50.8,49.08,50.48,2836187.0,11.06,11.95,11.025,11.87,5906750.0
2020-09-09,117.32,119.13,115.27,117.3,41066964.0,500.19,520.0,492.64,518.5,2215461.0,81.91,82.44,79.29,81.41,9943256.0,49.28,49.6,48.2,49.52,2563468.25,11.07,11.21,10.9,11.21,4136290.0
2020-09-10,113.49,120.42,112.5,120.37,39095165.0,480.67,506.17,478.89,503.24,2053967.0,78.98,83.3,78.38,83.08,9733888.0,48.0,49.52,48.0,49.36,1885764.375,10.19,11.08,10.18,11.05,7947633.0
2020-09-11,112.0,115.23,110.03,114.68,34653223.0,482.03,493.73,476.87,486.485,1781740.0,76.34,79.97,75.05,79.82,9552601.0,47.6,48.36,47.44,48.16,1688435.0,10.22,10.36,9.84,10.19,6572221.0
2020-09-14,115.355,115.9,112.81,114.78,29971926.0,476.26,488.9,471.42,480.09,1711506.0,77.9,78.82,76.27,76.78,9490415.0,49.2,49.28,47.68,47.92,1733594.125,10.17,10.38,9.94,10.2,5258553.0
2020-09-15,115.54,118.65,113.61,118.38,31569826.0,495.99,497.47,481.63,484.43,1643654.0,78.93,80.32,75.98,77.65,10820802.0,48.8,49.72,48.16,49.36,1840165.25,10.71,10.88,10.2,10.2,6066760.0
2020-09-16,112.13,116.0,112.07,115.33,32467194.0,483.86,504.46,483.42,500.0,1304535.0,76.66,79.72,76.54,79.35,8280203.0,54.0,54.48,48.44,48.88,4711721.5,11.64,12.02,10.655,10.8,8222015.0
2020-09-17,110.34,112.2,108.75,109.77,39735037.0,470.2,478.34,463.28,475.16,1709794.0,76.55,76.62,74.2,75.0,11563441.0,56.4,57.4,53.4,54.0,4709227.375,11.86,12.02,11.18,11.23,5290832.0
2020-09-18,106.84,110.85,106.1,110.41,105431986.0,469.96,479.24,458.76,473.3,2607937.0,74.93,77.38,73.86,77.0,13753951.0,55.04,57.12,55.0,55.2,4528764.625,11.65,12.085,11.47,11.72,14703019.0
2020-09-21,110.08,110.19,103.1,104.52,37777898.0,487.35,487.76,466.32,467.89,1564505.0,77.94,77.98,73.88,74.21,11726495.0,50.8,53.2,49.88,53.2,3848907.5,11.29,11.315,10.905,11.09,5286833.0
2020-09-22,111.81,112.85,109.17,112.67,34390086.0,491.17,491.8,479.42,489.05,1109398.0,77.7,78.78,75.28,78.3,9937884.0,50.0,52.6,49.68,51.2,2795073.75,11.08,11.58,11.035,11.35,2937695.0
2020-09-23,107.12,112.1,106.77,111.63,36643248.0,470.61,491.04,469.07,491.04,1225120.0,74.73,77.9,74.34,77.42,8717268.0,48.88,51.32,48.8,50.32,1879486.25,10.41,11.26,10.4,11.09,4414733.0
2020-09-24,108.22,110.24,105.0,105.18,32660907.0,473.08,477.0,467.88,470.0,1009006.0,75.82,77.25,73.9,74.35,10099285.0,48.48,49.44,48.0,48.8,1973128.25,10.64,10.87,10.17,10.34,3740896.0
2020-09-25,112.28,112.44,107.69,108.49,28682059.0,482.88,484.87,468.05,474.39,1393915.0,78.055,78.2,74.67,76.36,8063293.0,48.88,49.352,48.16,48.16,1696114.0,10.22,10.575,10.115,10.46,5148893.0
2020-09-28,114.96,115.0,112.79,114.91,29104700.0,490.65,492.0,477.98,488.39,1598516.0,79.48,79.56,77.52,79.0,9504214.0,49.6,50.48,49.48,50.0,1693390.0,10.34,10.645,10.319,10.42,4627458.0
2020-09-29,114.09,115.31,113.58,114.52,17116251.0,493.48,496.18,486.53,489.64,1004795.0,81.77,82.54,79.3,79.3,11258349.0,48.96,49.76,48.48,49.68,1189942.625,9.99,10.32,9.875,10.28,4510180.0
2020-09-30,115.81,117.24,113.62,113.67,34144115.0,500.03,504.6,489.3,493.87,1780174.0,81.99,82.94,80.68,81.71,9320027.0,49.84,50.32,49.12,49.12,2184630.125,10.01,10.26,9.945,10.01,4941050.0
2020-10-01,116.79,117.72,115.835,117.72,23810684.0,527.51,529.5,503.61,506.45,2130545.0,84.86,85.25,82.86,83.11,8747659.0,49.92,50.32,48.92,50.24,1363481.375,9.68,9.98,9.57,9.95,5874802.0
2020-10-02,113.02,115.37,112.23,112.74,29921467.0,503.06,526.3,502.7,516.18,1803064.0,81.8,84.65,81.66,82.57,8233558.0,51.12,51.2,48.4,48.4,1680066.125,9.87,9.9,9.23,9.23,5118890.0
2020-10-05,116.5,116.65,113.56,113.91,21132525.0,520.65,520.99,501.81,506.61,1094492.0,86.15,86.28,82.55,82.55,7583893.0,51.28,51.6,50.6,51.28,1236662.5,10.51,10.52,10.05,10.1,5005187.0
2020-10-06,113.16,116.11,112.25,115.71,29528186.0,505.87,521.17,504.16,518.13,1112314.0,84.48,87.24,83.55,86.19,8429070.0,49.36,52.6,48.88,51.6,3406458.375,10.13,10.78,10.05,10.67,5961002.0
2020-10-07,115.08,115.47,114.13,114.66,20382764.0,534.66,536.49,515.9,518.34,1668053.0,86.69,87.78,85.66,86.11,7269364.0,50.48,51.12,49.68,49.84,1613350.375,10.28,10.315,10.12,10.18,3663293.0
2020-10-08,114.97,116.4,114.6,116.27,15918380.0,531.79,534.91,524.55,533.74,1294672.0,86.51,88.71,85.95,88.01,8403079.0,53.2,53.32,50.8,50.88,2092973.75,11.18,11.19,10.34,10.42,4992044.0
2020-10-09,116.97,117.0,114.92,115.19,21749584.0,539.44,544.275,535.01,537.96,1276833.0,83.1,85.75,82.35,84.76,14132506.0,54.72,56.56,53.64,56.4,3421279.875,10.82,11.33,10.745,11.2,5178575.0
2020-10-12,124.4,125.18,119.3,120.0,44697644.0,539.81,551.78,538.46,548.0,1533152.0,84.29,85.13,83.12,83.69,10735165.0,54.64,55.2,53.92,55.04,1947369.375,10.81,10.85,10.41,10.64,5694843.0
2020-10-13,121.1,125.39,119.69,125.33,43049732.0,554.09,557.62,537.5,540.83,1508802.0,85.28,86.08,83.98,85.05,7183075.0,53.76,54.48,53.32,54.16,1248693.75,10.52,10.96,10.435,10.81,3424115.0
2020-10-14,121.19,123.03,119.62,121.0,25887878.0,541.45,572.39,541.0,562.54,2222141.0,84.21,85.96,83.46,85.86,6425154.0,54.56,55.08,53.76,53.76,2372181.25,10.45,10.95,10.44,10.52,4152195.0
2020-10-15,120.71,121.2,118.15,118.8,20775272.0,541.94,551.22,535.11,545.52,1319870.0,83.13,84.72,82.42,83.48,6627347.0,54.96,55.0,52.88,53.6,1805581.875,10.61,10.61,10.01,10.23,4205962.0
2020-10-16,119.02,121.54,118.81,121.34,23646261.0,530.79,554.29,530.05,550.95,2040251.0,83.17,83.98,82.42,83.74,5799784.0,58.32,58.76,55.52,55.6,3111125.875,10.09,10.525,10.075,10.51,3849127.0
2020-10-19,115.98,120.41,115.66,119.98,24626786.0,530.72,541.75,525.44,537.0,1611385.0,82.0,84.65,81.53,83.66,6064472.0,58.32,59.72,57.88,59.12,3041219.875,9.82,10.2,9.81,10.2,4335546.0
2020-10-20,117.51,118.98,115.63,116.07,19917074.0,525.42,533.61,522.43,528.14,2461111.0,81.56,82.67,80.58,82.17,6398850.0,58.72,59.36,58.24,58.96,1560344.875,10.07,10.19,9.84,9.93,3072448.0
2020-10-21,116.87,118.7,116.45,116.48,19637529.0,489.05,506.85,488.3,501.15,4492574.0,79.2,81.9,79.2,81.78,5834221.0,58.56,59.28,58.2,58.32,1532689.5,9.66,9.955,9.66,9.82,4112455.0
2020-10-22,115.75,118.04,114.59,117.45,20719547.0,485.23,493.69,482.0,493.58,1958167.0,79.42,80.82,78.43,79.61,7082881.0,61.76,62.0,58.56,58.8,1972117.375,10.17,10.195,9.66,9.68,4747536.0
2020-10-23,115.04,116.55,114.29,116.32,15390083.0,488.28,490.0,481.36,488.335,1117474.0,81.96,81.99,79.35,80.86,7888008.0,61.04,64.168,60.56,63.44,2957864.5,10.02,10.36,9.91,10.29,3469662.0
2020-10-26,115.05,116.54,112.88,113.97,24377236.0,488.24,496.82,478.91,487.25,1679814.0,82.23,84.97,80.87,82.6,10400405.0,59.04,60.44,58.28,59.84,2370686.75,9.46,9.82,9.345,9.82,4936161.0
2020-10-27,116.6,117.275,114.54,115.5,17967437.0,488.93,490.0,482.93,490.0,1002405.0,78.88,82.37,77.58,82.06,27072278.0,56.8,59.08,56.72,58.88,1999384.875,9.27,9.495,9.27,9.4,3624906.0
2020-10-28,111.2,115.43,111.13,114.89,33370644.0,486.24,494.0,483.38,486.36,1759153.0,76.4,78.95,75.76,78.71,13240923.0,59.36,62.84,59.28,60.24,4443581.0,8.88,9.155,8.78,8.98,5745363.0
2020-10-29,115.32,116.92,112.3,112.42,33268510.0,504.21,513.8,479.395,488.52,3365268.0,78.02,79.17,76.3,76.79,10903333.0,58.96,61.92,58.48,60.96,2339738.875,9.13,9.18,8.53,8.7,7260136.0
2020-10-30,108.86,111.98,107.73,111.0,41036633.0,475.74,505.83,472.26,502.0,2230325.0,75.29,77.69,74.24,77.1,10122276.0,59.36,60.32,58.36,58.8,2137474.75,9.13,9.18,8.855,9.0,5190140.0
2020-11-02,108.77,110.66,107.33,109.24,24865937.0,484.12,486.16,475.0,478.89,1426499.0,74.7,76.335,73.76,75.66,8381837.0,60.16,60.6,58.64,59.92,1887628.5,9.65,9.79,9.04,9.3,6722992.0
2020-11-03,110.44,111.46,108.73,109.71,23090450.0,487.22,495.2,479.72,484.93,1194255.0,76.58,77.07,74.64,74.88,8094870.0,62.8,63.32,60.36,60.96,1880454.75,9.69,10.005,9.59,9.88,3062857.0
2020-11-04,114.95,115.58,112.36,114.17,34601486.0,496.95,507.71,494.09,496.25,1852193.0,81.35,81.85,78.975,80.35,14337513.0,62.8,64.12,60.28,61.44,2848484.5,9.81,9.99,9.32,9.66,4212756.0
2020-11-05,119.03,119.62,116.87,118.01,27929638.0,513.76,518.61,503.67,507.07,1388860.0,83.0,83.5,81.86,83.31,8868306.0,63.92,64.4,63.32,63.36,1679346.375,10.47,10.615,9.77,9.78,4421837.0
2020-11-06,118.69,119.2,116.13,118.24,23474217.0,514.73,515.19,502.51,515.0,1188025.0,85.88,86.08,82.68,83.57,11852887.0,64.72,65.12,63.72,64.16,1625586.25,10.01,10.46,9.94,10.3,4639430.0
2020-11-09,116.32,121.985,116.05,120.26,38743696.0,470.5,495.52,467.34,485.24,3208942.0,83.12,87.05,82.78,84.38,13648314.0,69.76,74.4,68.96,74.4,4195513.125,12.23,12.69,11.44,11.6,13695863.0
2020-11-10,115.97,117.59,114.13,115.54,29174013.0,480.24,484.5,463.41,470.33,2288543.0,77.99,82.13,77.64,81.95,13686898.0,71.84,72.8,70.08,70.48,3333419.0,12.38,12.44,11.65,12.11,5982602.0
2020-11-11,119.49,119.62,116.45,117.15,20738585.0,490.76,491.68,478.26,483.0,1460958.0,81.28,81.47,78.98,79.41,8963917.0,71.12,72.88,70.68,72.56,2218153.875,11.9,12.7,11.75,12.67,5080235.0
2020-11-12,119.21,120.52,118.57,119.62,20780116.0,486.77,496.42,480.49,491.0,1378503.0,81.84,82.84,80.3,81.3,6247773.0,70.08,70.96,69.36,70.08,1975163.0,11.31,11.96,11.19,11.58,4190926.0
2020-11-13,119.26,119.67,117.88,119.43,18400979.0,482.84,488.39,477.8,486.77,881460.0,81.43,83.1,80.7,82.81,6102020.0,74.0,74.0,70.8,70.88,2734380.0,11.8,11.92,11.37,11.41,3337433.0
2020-11-16,120.3,120.99,118.15,118.88,20769880.0,479.1,485.58,477.36,480.0,1132002.0,83.73,83.78,80.5,81.0,8316929.0,76.56,76.96,75.36,76.72,2941134.375,12.7,12.71,12.255,12.53,4915854.0
2020-11-17,119.39,120.67,118.96,119.46,19391635.0,480.63,487.5,479.31,480.12,1100163.0,83.36,84.8,82.91,84.0,5854892.0,77.44,77.84,74.68,75.44,2288599.5,12.99,12.99,12.26,12.36,4052994.0
2020-11-18,118.03,119.82,118.0,118.61,19128459.0,481.79,488.47,477.73,482.27,1163872.0,82.54,83.95,82.23,83.0,6155404.0,77.84,80.392,77.8,79.76,3496156.875,12.87,13.71,12.86,13.08,5999110.0
2020-11-19,118.64,119.0,116.81,117.39,17220514.0,484.67,487.8,480.55,481.93,723016.0,85.54,85.64,81.72,82.39,8996682.0,77.28,78.04,76.12,76.8,1882360.125,13.36,13.415,12.57,12.67,4031921.0
2020-11-20,117.34,118.77,117.3,118.63,19879782.0,488.24,494.76,481.63,485.83,1188469.0,84.64,86.1,84.475,85.47,6851765.0,78.08,78.6,76.76,76.96,1604443.375,13.49,13.7,13.3,13.69,4941807.0
2020-11-23,113.85,117.62,113.75,117.13,26313882.0,476.62,491.0,475.84,490.46,1598077.0,85.31,87.53,84.615,85.5,8478043.0,80.56,82.12,79.04,79.04,2169780.875,15.76,15.805,13.84,13.85,7780776.0
2020-11-24,115.17,115.85,112.59,113.89,27160694.0,482.88,484.05,476.0,478.84,1103270.0,85.07,86.11,83.32,85.84,7067414.0,83.6,86.76,83.2,86.08,3656869.0,16.78,17.265,16.32,16.95,9769617.0
2020-11-25,116.03,116.75,115.18,115.62,17411523.0,485.0,486.84,478.94,485.93,1176341.0,86.71,87.835,85.52,85.81,8065149.0,84.0,84.28,82.76,83.84,2437192.125,16.72,17.09,15.95,16.65,6234505.0
2020-11-27,116.59,117.485,116.22,116.53,10967197.0,491.36,493.2,481.88,486.58,698994.0,87.19,88.0,86.36,88.0,3872872.0,83.2,84.32,82.48,84.32,1019372.75,16.56,16.95,16.35,16.72,2240140.0
2020-11-30,119.05,120.965,116.83,116.83,51101695.0,490.7,492.4,481.6,490.08,1218139.0,92.66,92.74,86.54,87.34,15446527.0,81.44,82.96,79.72,82.96,3701029.0,15.76,16.545,15.72,16.29,7605711.0
2020-12-01,122.72,123.46,120.015,121.04,26906738.0,504.58,509.4,492.0,492.45,1365703.0,92.63,93.89,90.79,92.26,10227946.0,81.2,83.76,80.88,82.8,1996474.625,15.13,16.14,14.975,15.88,5798803.0
2020-12-02,123.08,123.37,120.89,122.09,19638278.0,503.38,506.73,493.5,502.0,828545.0,93.74,96.37,92.55,92.91,9486241.0,83.44,83.84,80.08,80.64,1792500.25,15.89,16.505,14.78,14.92,7680485.0
2020-12-03,122.94,123.775,122.21,123.5,17886979.0,497.52,508.66,496.17,502.99,868537.0,92.31,94.69,92.02,94.06,6594307.0,84.8,85.6,83.2,83.28,2344096.625,16.39,16.73,15.67,16.09,4301298.0
2020-12-04,122.25,122.86,121.52,122.54,16880891.0,498.31,504.44,493.8,497.51,736459.0,94.04,94.58,90.64,92.66,7154240.0,87.04,87.44,84.08,85.52,2605150.625,18.59,18.61,16.9,16.9,8276901.0
2020-12-07,123.75,124.56,122.25,122.35,19950734.0,515.78,517.76,498.0,500.43,1149957.0,94.07,95.0,92.97,95.0,6986551.0,86.88,88.76,86.16,86.96,2077204.5,18.19,18.67,17.555,17.9,6152370.0
2020-12-08,124.38,124.975,123.095,124.35,19035224.0,512.66,521.47,505.7,518.38,1184744.0,92.92,94.74,91.9,94.08,6124627.0,87.68,88.2,86.32,86.32,1790855.0,19.13,19.3,17.82,17.85,5530603.0
2020-12-09,121.78,125.95,121.07,124.45,29611466.0,493.6,514.44,491.36,510.53,1307761.0,89.83,94.69,89.17,92.76,10073284.0,91.12,91.92,88.0,88.0,2931892.5,19.39,20.4,18.82,19.65,7262482.0
2020-12-10,123.24,123.86,120.15,120.53,20501770.0,501.09,503.6,492.91,494.56,1031795.0,91.66,92.085,89.05,89.55,6354757.0,90.56,91.8,88.52,88.72,2124357.5,21.31,21.605,19.3,19.36,7372831.0
